	id_tweet	created_at	user_name	text
15717	1067553655501586432	2018-11-27 18:00:00	MatchTenis	🤔🇸🇪 | ¿Estarías de acuerdo con que Bogotá sea la sede para el choque ante Suecia? https://t.co/Wx6KeNPJL2
15795	1059147755262746625	2018-11-04 13:17:57	Mauriciotellez	@juanfolmos @LuigiParraF @TransMilenio @ECOPETROL_SA @AlbertoBernalLe @elcolombiano @SergioCabrales @CamiloSilvaJ @manuel_rodb @Brigittelgb @dgbernal @mjsarmientoa @Bogota Esta es la calidad del #Diesel en Colombia: 17 ppm de azufre en septiembre. Y para nueva flota de @TransMilenio será inferior a 10 ppm, la mejor calidad mundial. https://t.co/kk0tgq9x1a
15821	1060144865265225728	2018-11-07 07:20:07	MeImportaUn_0	Gracias @TransMilenio, gracias por hacer que llegue tarde a todo lado, todos los días, gracias totales!
15888	1058681670872809472	2018-11-03 06:25:54	Miguego1	@TransMilenio Ya casi tenemos metro... La flota antigua y nueva en una estación para recoger y dejar pasajeros, que desastre
15906	1058551416485224449	2018-11-02 21:48:19	MiguelParraC	@EnriquePenalosa @TransMilenio Si bien es un avance en materia calidad del aire (tres patios son a GNV), estuvo muy debajo de la expectativa. Ni un vehículo cero emisiones (eléctrico), y dos con diésel (muy contaminante)... es un avance moderado y recatado pero no para celebrar...
15914	1059459699572199424	2018-11-05 09:57:30	MiguelParraC	@petrogustavo Gustavo, tu fuiste quien nos condenó al diésel al no renovar la flota de Transmilenio cuando te TOCABA! Tuvimos que aguantarnos buses que tenianmas km de los que se debía! Cuantos biarticulados eléctricos compraste?
15976	1059996855252279298	2018-11-06 21:31:58	MiguelSandova1_	@YolandaRuizRCN @Penalosadas @TransMilenio Para reducir la contaminación hay que hacer algo para el transporte de carga y buses provisionales.
15925	1052250780265263105	2018-10-16 12:31:50	MiguelSandova1_	@Construyendo97 @JhonJai66247105 @karlozxpower @CarlosCarrilloA @DCoronell @EnriquePenalosa @TransMilenio Cual estudio dice que @TransMilenio por la séptima no es viable ?
39913	1052979366064467970	2018-10-18 12:46:58	MiguelSandova1_	@Andresegr93 @CarlosCarrilloA @TransMilenio Obviamente es un dato aproximado, el punto es que todo mundo pide METRO METRO METRO pero no piensan en los costos que representa, nos vamos a endeudar 30 años para hacer una linea de 20 km que no va a mover ni el 10% de los viajes diarios de la ciudad 🤷🏾‍♂️
39918	1050404377574420481	2018-10-11 10:14:53	Miguelmartb	El recurso más escaso es el tiempo, por ello el ser humano es más audiovisual. Increíble esta infografia, el 58,7% del tráfico en internet viene del streaming video. Vía @Statista_ES https://t.co/cx6JW7l8Xl
16018	1060501048887070720	2018-11-08 06:55:27	MijaEsPila	@ROBERTO_CANO En renovar la flota por una más cancerígena. Se nota que nunca le ha tocado coger transmilenio en hora pico tooooodos los días, le aseguro que en menos de una semana estaría igual que estos ''desadaptados''.
16064	1069283185132007426	2018-12-02 12:32:32	MinjusticiaCo	Presentamos un proyecto de #ReformaALaJusticia que ha venido haciendo tránsito en el Congreso. Sabemos que no se puede reflejar unánimemente la postura de todos los magistrados que hay en las Altas Cortes: @IvanDuque #PremioExcelenciaJusticia
39928	1063904500367396865	2018-11-17 16:19:33	MinjusticiaCo	#Primeros100días| La ministra del Interior, @NancyPatricia_G lideró desde la cartera política la puesta en marcha de una página web que permitirá a los colombianos seguir en tiempo real los proyectos que cursan en el Congreso de la República. #ElFuturoYaComenzó https://t.co/88Ju08LzIW
39936	1056743948285288448	2018-10-28 22:06:05	MonsieurDLaTour	Al parecer el 737 MAX de Lion Air cayó al mar, según dicen las autoridades indonesias. El primer accidente de un MAX.
16215	1054424992748847104	2018-10-22 12:31:23	MorfasChrisN	@diegolineros @TransMilenio El TM se conecta bien con el aeropuerto. Uso frecuentemente el bus M/K86. 45 minutos desde Chapinero y me cuesta menos que $1USD. 👍🏻
16289	1059159448063750144	2018-11-04 14:04:25	MykeLibre	"""""""""""""""@Sherifrangoo @JuanFerQO @pauloortiz8 @HassNassar @TransMilenio ¿En qué parte de la RAE encuentro esas palabras: """"""""""""""""mamertus, petristus, marihuanus""""""""""""""""? Es para una tarea."""""""""""""""
16321	1053320848264835072	2018-10-19 11:23:54	NELCYALEJANDRA8	@TransMilenio @PoliciaBogota @SectorMovilidad @Bogota @CanalCapital @Jorgebta @EmelRojasC @JGarciaG1 @luciabastidasu @SeguridadBOG @PoliciaColombia Por favor... duro a los delincuentes.Si las cárceles están llenos de desadaptados pues construyan más... saquenlos de la sociedad... puro cuento que roban por necesidad.
39985	1077331994718232576	2018-12-24 17:35:38	NattiRueda	Al parecer el accidente en teleférico de Monserrate (Bogotá) ocurrió al chocar con una rampa. Autoridades confirman de manera preliminar cinco personas heridas https://t.co/kfgLo3rKCz
39988	1064503586552451075	2018-11-19 08:00:07	Nebecso	Hoy es el día mundial en recuerdo de las víctimas de los accidentes de tráfico.  Revisa este artículo y mira por qué es tan importante generar conciencia. https://t.co/B6iGFFdXgX
16571	1057779772560994309	2018-10-31 18:42:05	NixDred	@TransMilenio @JuliancDuran Pero que tanto trabajan si tienen la solución en la cara? Habiliten el paso de los buses por los carriles normales! La calle 26 esta sola
16615	1076863481666813952	2018-12-23 10:33:55	NoticiasDiaaDia	Choque múltiple con heridos en Sesquilé, Cundinamarca https://t.co/84Tiar5lj1 vía @
40045	1047267486113120256	2018-10-02 18:30:00	NoticiasUno	#NoticiasUno| El herido que se pudo rescatar del accidente de la calle 153 con Autopista Norte hace dos semanas en Bogotá, pudo recibir atención inmediata en el hospital más cercano, que quedaba a dos kilómetroshttps://t.co/lBNDA9dxCX https://t.co/zXdPQdX6vf
40052	1063841626190041088	2018-11-17 12:09:43	NoticiasWin	Medellín ya está en Bucaramanga esperando el choque decisivo ante los 'leopardos' por los cuartos de final de Liga. https://t.co/ArGcrAg6hN
16679	1074745007482068992	2018-12-17 14:15:52	Noticieroficial	POR PRESTAR EL SERVICIO DE TRANSPORTE NO AUTORIZADO CON VEHÍCULOS PARTICULARES, SE PUEDE PERDER LA LICENCIA HASTA POR 25 AÑOS. Se reitera a las autoridades de tránsito y a los conductores de vehículos particulares que prestan con ellos servicio público... https://t.co/8xIpiN9wzK
16693	1063194333631954944	2018-11-15 17:17:36	OAOlaya	¡Resistan muchachos!#marchaporlaeducaciónLa marcha de los lápices.El momento es histórico y válido para recordar y jamás olvidar lo que ocurrió detrás de las paredes:https://t.co/0BtTwdwDQ7
35557	1071227955270086656	2018-12-07 21:20:21	OnceDMJ	Qué paila es llegar a esta hora al barrio y que todos lo miren a uno pasar. Gracias 14 conductores del Sitp que no quisieron abrir las putas puertas, gracias trancones, gracias taxis que no quieren trabajar. Jajaja
40075	1060853705812123649	2018-11-09 06:16:47	OscarSarmi	La preocupación del presidente por la movilidad por encima de la educación es un reflejo de que el país no está yendo por la senda adecuada. Total apoyo a las marchas estudiantiles (aún cuando ayer fui víctima del caos vial).
17048	1058334689004609537	2018-11-02 07:27:07	PaitoLlano	@TransMilenio cuando un conductor es geocero y no hace la ruta que debe, con quién se puede quejar el pasajero?
17127	1078364651505750018	2018-12-27 13:59:02	PauCabello41	@irmalherrera @Bogota @TransMilenio @luzmireyacamelo Enhorabuena! Se necesitaba para mejorar movilidad del sector
17191	1055128111971471360	2018-10-24 11:05:19	PensarXEscrito	@ELTIEMPO @UElBosque @ModoSostenible @ONUMedioAmb Yo tomo SITP y me regreso caminanando. Son 5 km.
17269	1062835833428996098	2018-11-14 17:33:03	Piterstone	@SolecitoLaMax Pues más ignorado que yo, no creo...Más ignorado que la publicidad de colados en transmilenio
40157	1073373412679188480	2018-12-13 19:25:38	PoliciaAduanera	Con honores despedimos a Marlon, nuestro canino POLFA, que en el último año detectó un millón de dólares que ingresaron ilegalmente al país. Un héroe de @PoliciaAduanera que combatió toda su vida el tráfico de divisas. @PoliciaColombia @DIANColombia @mindefensa https://t.co/eTOFyCC8aQ
35589	1073576508718006273	2018-12-14 08:52:40	PolucionBogota	Bogota envenenada con buses cancerígenos y Peñalosa queriendo meter Transmilenio por la séptima y tienen que hacer una encuesta para saber qué la corrupción es el principal problema de Colombia? Sólo hay que ser honesto para darse cuenta de eso https://t.co/25GPdazpbn
17409	1071196876035293185	2018-12-07 19:16:51	Poncholate	@MomentoDantesco Digamos, lluvia dorada.
17559	1053647172523188227	2018-10-20 09:00:36	PublimetroCol	Los detenidos serán acusados ante la justicia de los delitos de trata de personas, tráfico de estupefacientes, homicidio y concierto para delinquir.https://t.co/1inpGHLHfF https://t.co/KW4F0ie9lc
17636	1053450477952745473	2018-10-19 19:59:00	PublimetroCol	Estas son las principales estaciones con retrasos y los retornos que se van a ejecutar.https://t.co/xzjagMjsW5
40181	1072477481184215045	2018-12-11 08:05:31	PublimetroCol	¡Atención! Accidente en la Autopista sur entre un TransMilenio y una ambulancia deja heridos https://t.co/Sqv7OvuozF https://t.co/B9ko7DLerZ
17617	1072137877734219776	2018-12-10 09:36:04	PublimetroCol	Mujer denuncia caso de acoso sexual en bus de TransMilenio https://t.co/A4VkLFsElm https://t.co/640ppN2dEY
17637	1073429534417010693	2018-12-13 23:08:39	PublimetroCol	Hay protestas en el sector de Patio Bonito.https://t.co/G9HuLoICAc
17622	1062361759661654016	2018-11-13 10:09:15	PublimetroCol	La verdad sobre el paradero de los universitarios desaparecidos tras marchas en Bogotá  https://t.co/0VV7f007dE https://t.co/tEqrMJkxse
17703	1074162331834310656	2018-12-15 23:40:31	RAFITACALVO	"""""""""""""""@Tolaymaruja Que María los regalos fueron """"""""""""""""lluvia de sobres"""""""""""""""" Jajajaja"""""""""""""""
17729	1065399749166157824	2018-11-21 19:21:09	ROGEVERDE	@Citytv @TransMilenio En todas las estaciones se sube mucha gente sin pagar. En la calle cien, los colados son cientos.
40229	1068134518152929291	2018-11-29 08:28:08	RadNalCo	#NoticiasDeLaHora En Bogotá, un accidente que se registró en la madrugada, mantiene congestionada la Autopista Norte, desde la Calle 100 hasta la Calle 116.
17766	1059783465984577537	2018-11-06 07:24:02	RadNalCo	"""""""""""""""""""""""""""""""Hace 3 semanas se aprobó el presupuesto por 258 billones, pero hay un hueco de 14 billones. Al 1 de enero se debe haber cubierto ese faltante o el Gobierno tendrá que hacer un recorte al Presupuesto General de la Nación"""""""""""""""": @charoguerra #LaSeñalDeLaMañana"""""""""""""""
40218	1077192006580006912	2018-12-24 08:19:22	RadNalCo	#AlAire En #LaSeñalDeLaMañana nos acompaña el coronel Eiver Fernando Alonso, comandante operativo de la Dirección de Tránsito y Transporte de la @PoliciaColombia para hablar sobre el estado de las vías en el territorio nacional.https://t.co/uUX5YvCSsu
17893	1076423115301941254	2018-12-22 05:24:04	Raimundoverde	@VLADDO Ni se le ocurra bloquear la cuenta de @TransMilenio porque voy pa' Suba.
40262	1078971903698784258	2018-12-29 06:12:02	Rasierrac	@numeral767 buenos días el trancón antes del peaje de la línea sentido Cajamarca - Calarcá es por alto tráfico? O sucede algo adicional
17917	1060709926849396737	2018-11-08 20:45:28	Raul300106	@CaroVasquez1919 Es muy diferente hacer una marcha, a ir a hacer vandalismo
17922	1060624087624626178	2018-11-08 15:04:22	RazonPublica	#Caricatura ✒️  Los buses de Transmilenio, o cómo enfermar a los bogotanos Petro feat Peñalosa Por @Anyelik https://t.co/lApj5nqXFx  vía @RazonPublica https://t.co/z4AvGbdEBt
17932	1049119703950614528	2018-10-07 21:10:03	RazonPublica	La crisis de los buses del SITP #CentrodeInvestigaciones #ObservatoriodeLogística https://t.co/vBGONyplfw https://t.co/aubgdcmGJ5
17930	1057650174359732225	2018-10-31 10:07:06	RazonPublica	#Ultraderecha 🇧🇷  ¿Por qué ganó @jairbolsonaro en Brasil a pesar de sus claras manifestaciones machistas, homofóbicas e incluso de apología a la violencia?  Por @thethiagor.  https://t.co/dXiDKW5Xze  vía @RazonPublica https://t.co/UhxyObh0tQ
1683	1065924551085821952	2018-11-23 06:06:31	RedapBogota	EAAB informa, que hoy Viernes 23 Nov/18 en Bogotá no habrá programación de trabajos de mantenimiento y rehabilitación de redes, instalación de tuberías en obras viales y nuevas viviendas. Empresa de Acueducto y Alcantarillado de Bogotá D.C.
1613	1077158860761300992	2018-12-24 06:07:39	RedapBogota	Cortes de agua y luz para Bogotá https://t.co/1S3ORis6Pu
40284	1064313293978898434	2018-11-18 19:23:57	RedapBogota	Av cali x cll 20 s-n (Frente a Hayuelos, se presenta choque simple de particulares, fuerte congestion, se requiere @transitopolicia @SectorMovilidad @BogotaTransito
18016	1059975097635758081	2018-11-06 20:05:31	ResproColombia	#1 #loúltimo #buses transmilenio #2019 60% #diesel #euroV #obsoleto 40% #gas #transmilenio #nocivoparalasalud#euroV #prohibido🤧😷🤕#2 #cuidate de tantas #enfermadades x… https://t.co/4xGTAkNefn
35622	1063971685538430977	2018-11-17 20:46:32	ReyesJuanfelipe	@IvanDuque Bajo normas anticorrupción internacionales i.e. en EE.UU. es considerado corrupción q el funcionario público haga mercado en el carro  oficial. ¿Y en Col? X a acá no siquiera respetan las normas d tránsito. “Atropellan” al contribuyente. El dueño d esos vehículos!
40348	1060936931578654720	2018-11-09 11:47:30	Rianroga	@papita_criolla @IvanDuque @PoliciaColombia Impedir el tráfico arbitrariamente es un DELITO, tan conchudos, secuestrando a la gente en plena hora pico y esperan que la Policía se quede quieta. Aquí hablamos de MILLONES de personas que se vieron afectadas por causa de unos desocupados.
18040	1073957456823357440	2018-12-15 10:06:25	RicardoVidal_Ps	@CaracolRadio @TransMilenio Jajajaja, linda mi ciudad protesta desde el estrato 1 hasta el 5, por cuánta pendejada , voy a protestar porque no le suban a las empanadas 🤔🤓😁
18072	1063251776177086464	2018-11-15 21:05:52	RiverosAleja	@JvcTop @ELTIEMPO @Citytv Le pido señor Jose que no me trate de ridícula, ni juzgue por un simple tuit mi condición de ciudadana. Yo acá no estoy ofendiendo a nadie, estoy dando mi opinión de lo que vi con mis propios ojos en las marchas de hoy.
18112	1053273927466795014	2018-10-19 08:17:27	Rocketcn	La niña detrás mío en tm iba literal perreando y no supe si estaba en un tm a las 7 am o en Vintrash a la media noche tratando de encontrar un hueco para bailar
18130	1046876307110412289	2018-10-01 16:35:36	RodrigoMutis	La @CAR_Cundi de manera antidemocrática y arbitraria le impide a la @ReservaVDHammen hacer parte de la discusión sobre la Reserva van der Hammen, como vocero de la veeduría pido solidaridad para denunciar tal atropello
18149	1065813773389303808	2018-11-22 22:46:20	Rodrigo_Zarate_	@felipepoet Martes 27 un día antes de la marcha de los estudiantes. https://t.co/j0z8RJMHls
18166	1065654514659807233	2018-11-22 12:13:29	Rolomillos28	@TransMilenio Será que @TransMilenio va poner punto de salud que diga San Juan de Dios, que no se note que él sr. Peñalosa tiene un monopolio el hp..
18205	1054810490491359234	2018-10-23 14:03:13	RuizCristianC	Han dimensionado lo que pasará con la movilidad de Bogotá en el corredor oriental con la construcción de Transmilenio en la Kr 7ma y el metro en la Caracas, al mismo tiempo. Una ciudad paralizada por el capricho de una administración ¿Cómo se va a mover la gente?.
18209	1063073929189826560	2018-11-15 09:19:10	S3bastianS3gura	Irse corriendo desde la universidad hasta la casa a las 11 de la noche por haber botado la tarjeta del sitp, no tiene precio.
18242	1060707348795273217	2018-11-08 20:35:13	SEAGUIA	@JenniferPedraz @UNColombia Saludos.¿Impedir movilización de ciudadan@s es arbitrariedad? ¿Qué viene siendo impedir la movilización de ciudadan@s que requieren transporte público para desplazarse?¿+de 50 años de reivindicar el derecho propio mediante el atropello del derecho ajeno,qué le han dejado al país? https://t.co/5YQfI9e6Hh
18246	1076117948840976385	2018-12-21 09:11:26	SEAsesorias	1 muerto y 20 heridos en accidente de bus que viajaba de Bogotá a Lima https://t.co/Xj7xRrg3Zb
18285	1061644217079025664	2018-11-11 10:38:00	SENAComunica	Ser parte de la solución a los 'colados' en @Transmilenio, es el propósito de nuestros aprendices e instructores. Entérate en #SENATV al aire en @InstitucionalTV 👉📺 https://t.co/rBf27iifHv
18313	1062686632753745921	2018-11-14 07:40:11	SITPAyuda	🚫☇¡Atención! #TMCeroElectrico Por temas operativos @BYD_Electricos decidió retirar, de la flota actual de @TransMilenio, su único bus articulado eléctrico que se encontraba en funcionamiento.Por temas de convenio, pasará a operar en el sistema Megabus de la ciudad de Pereira. https://t.co/oBC5U4q1tr
18396	1052632415464697856	2018-10-17 13:48:19	SamakDavid	Mientras tanto a esta hora en un @TransMilenio en la ciudad de #Bogotá comprendido el mensaje de kike @EnriquePenalosa #BogotáCiudadCaminable https://t.co/AvX8QFiHVC
40426	1049489541415997440	2018-10-08 21:39:39	SebastianRuizSa	@SectorMovilidad @Bocarejo_JP @Bogota @idubogota @Fontibon_Bogota @TransMilenio @DadepBogota @multandoBog @cazainfractor @Laviaquemerezco Están tomando fotos con el celular? Donde está la dotación para hacer su trabajo? Un día bajando de la calera un policía de vigilancia me quería poner una multa por execeso de velocidad tomada desde el celular
40453	1067788892563226624	2018-11-28 09:34:45	SectorMovilidad	📢#Atención [Comunicado]:📄 Gestión y pacificación de tránsito en el Portal 20 de Julio facilita el paso seguro a más de 10 mil peatones al día 👉 https://t.co/glRyizpXcK#VisiónCeroBOG#MovilidadMeInforma https://t.co/ZUmEStR5jP
40436	1048313365276385280	2018-10-05 15:45:57	SectorMovilidad	Cerca de 3.000 operarios del sistema SITP reciben a esta hora un reconocimiento por sus buenas prácticas en la vía.Desde el primero de enero y hasta el 15 de agosto, demostraron una conducción ejemplar, pues no tuvieron incidentes viales ni multas en su labor.#VisiónCeroBOG https://t.co/ArTdKiqiJt
18761	1064298469177872385	2018-11-18 18:25:03	SharitoBarrios2	Bailar salsa choque con un caleño veaaa 👌
18810	1050064936255311873	2018-10-10 11:46:04	SkamiloCb	Mira con lluvia y todo Fransy Espinosa Martinez acá se pelea por lo que es justo. https://t.co/Gn7PwLNTZ6
18828	1061408257938505728	2018-11-10 19:00:23	SolMerchan27	Un rock argentino + un café + un suspiro cálido = PERFECCIÓN ❤
18842	1071166209696006144	2018-12-07 17:15:00	SomosAGROSAVIA	Con la puesta en marcha de #CosecheYVendaALaFija diseñamos nuevos instrumentos de política para incentivar la conformación de esquemas de integración entre pequeños y medianos productores, agroindustrias y las grandes superficies. Buscando #Equidad en comercialización. https://t.co/Je847ESGmq
18856	1076099812867612675	2018-12-21 07:59:23	Soniaguer	Nooo, Peñalosa la ve y manda a talar los árboles porque ahí cabe una cancha sintética o una troncal de transmilenio. https://t.co/W7TfURMcEU
18894	1047515759575015425	2018-10-03 10:56:33	SrDiegoFernando	"""""""""""""""@TransMilenio por que ahora el número de servicios y su respectiva frecuencia se ha disminuido drásticamente con tiempos de espera de más de 15min, y  no es una cuestión de """"""""""""""""percepción"""""""""""""""" por parte del usuario. Hasta en horas valle hay acumulación de pasajeros en las estaciones."""""""""""""""
40540	1055848786063450114	2018-10-26 10:49:01	SrtaTeriyaki	@jack_o24 @kattcorts @AndresVergaraB En Bogotá tienen la cicloruta y acepto que no las usen porque son super inseguras, pero si van a compartir vías con carros y buses aumenta el riesgo, ya que son pocos los respetan el espacio de los otros, es mejor ir protegidos y un paso adelante de cualquier accidente.
18965	1058192665462931457	2018-11-01 22:02:46	Subalternativa	Más de 93 mil huecos han tapados por la UMV en lo que va recorrido del año  https://t.co/ZDS75gUa5M
40555	1066386040435499008	2018-11-24 12:40:19	Supertransporte	74 armas de fuego ilegales han sido incautadas por la Policía de Tránsito en las carreteras de Norte de Santander durante el presente año. Así reducimos hurtos a transportadores y pasajeros.  #ElQueLaHaceLaPaga #ConstruyendoPaís #CúcutaConstruye https://t.co/VTVOApQQYt
19061	1066074302024491008	2018-11-23 16:01:34	TMsostenible	@alexmarin55 A propósito de la licitación de #Transmilenio #BYD https://t.co/RIikjdBsKW
19066	1051070729700212737	2018-10-13 06:22:44	TORJOHN2004	@danrochab @oficialHASSAM Y esta es una de las razones por las cuales se presenta este resultado https://t.co/zmmQ4giMLVDeberían contratar personas idóneas o con noción de regulación de tráfico para estas labores
19098	1060748245989769216	2018-11-08 23:17:44	Tattaticagomez	@TransMilenio Jajajajaja que desgracia hasta parece que se estuvieran burlando de nosotros.
19103	1068226627145003008	2018-11-29 14:34:09	TatyPinedaA	la estación de Transmilenio Ricaurte con música, parece el titanic hundiéndose (deprimente)
19146	1073533240223387648	2018-12-14 06:00:44	The_Tripman	Esto también es cierto: @TransMilenio es pésimo y su servicio empeora por la falta de cultura de la gente. https://t.co/r5HCoUKo3I
19212	1077376264275677184	2018-12-24 20:31:32	TransMiseria	"""""""""""""""El teleférico hizo un """"""""""""""""TransMilenio"""""""""""""""" https://t.co/eZE3z22zem"""""""""""""""
19267	1050728768321540096	2018-10-12 07:43:54	TropiBogota	Seguimos en #ElTropishow con toda la actitud de viernes desde el Portal de las Américas 😬 somos parte del equipo T porque @TransMilenio se escribe con T de #Tropicana 👍🏻 https://t.co/mHTXRWMWRx
40623	1050393211309580289	2018-10-11 09:30:31	Tusclicks_col	Más tráfico web o más conversiones ¿en qué invertir tu presupuesto? https://t.co/2SSrgiyQvY https://t.co/0MfCvoIzE9
19398	1060931348775555072	2018-11-09 11:25:19	UbuntuNicotine	@Carors Pues entonces tuvo dos reflejos jajaj, porque atropello dos veces a gente
19474	1050066121158795265	2018-10-10 11:50:47	ValenLemacks	Tenía algo importante que hacer y no hay Transmilenio 😭 pero bueno todo el apoyo a las universidades públicas.
40655	1059191695089303553	2018-11-04 16:12:33	VeronLucas	Ayer en la cena mis tías me dijeron que se me veía re bien a pesar del accidente y los problemas. A lo que respondo: -obvio divo como siempreNos seguimos riendo tomando smirnoff ¡Que ha pasado aquí!
19617	1079395188592656386	2018-12-30 10:14:01	VpBogota	Colombia empieza a entregar permisos de tránsito temporal a venezolanos que van a un tercer paíshttps://t.co/XCNgfUqR1f https://t.co/QpRZvYLvHI
19650	1062752443157622785	2018-11-14 12:01:42	WDBird	@Jlopezconcejal ¡EXTRA! Concejal @7MarcoFidelR denuncia penalmente a quienes atentaron contra la @PoliciaBogota y el sistema @Transmilenio #COMUNICADO 👉🏻📄 https://t.co/zi5b0M8fSg https://t.co/Ww22db2eqM
19658	1062719398241169414	2018-11-14 09:50:23	WDBird	@Carrillo_Concej ¡EXTRA! Concejal @7MarcoFidelR denuncia penalmente a quienes atentaron contra la @PoliciaBogota y el sistema @Transmilenio #COMUNICADO 👉🏻📄 https://t.co/zi5b0MpQJO https://t.co/wydVlmDZiP
19671	1054936121220784129	2018-10-23 22:22:25	WEYMAR1307	Esa película de #NaceUnaEstrella  me dejo con un hueco existencial muy hpta.
19675	1058132413669392389	2018-11-01 18:03:21	WHITEDEVIL05	@Yo_Filomena Diré algo si hay hueco fiscal porque duque y sus ministros no se bajan sueldos y tapan ese hueco,en verdad estamos en la imunda
19834	1065388444883529729	2018-11-21 18:36:13	YLorelo	Querida persona que está recostada sobre mi en Transmilenio: ¡El tubo está ahí por una razón!
40702	1076963030255177733	2018-12-23 17:09:30	YeYe_Quintero10	Gracias a DIOS el accidente no pasó a mayores 😥
19974	1074041468375969794	2018-12-15 15:40:15	ZebasUseche	Me ha gustado un vídeo de @YouTube (https://t.co/rv2BXB0Au7 - CORRE O TE ATROPELLO! VIGILANTE vs MOTOS! - GTA 5 ONLINE - GTA V
20010	1069304636849512449	2018-12-02 13:57:46	_AndyBeltran	Se que Dios me ama cuando el SITP me pasa historias cuando llego al paradero y va con puestos vacíos. 🤷🏽‍♀️😍😂
20025	1075258760061468678	2018-12-19 00:17:20	_DirtyGuettoKdz	Las calles que transito los lugares que visito la ropa que visto insisto todo me hace verte aquí, ayer creí que te vi y al notar que no eras supe que aunque pueda no quiero vivir sin ti
20028	1074002735316516864	2018-12-15 13:06:20	_ELRL_	Este clima sería perfecto con piscina y cerveza.
20112	1071244475765350401	2018-12-07 22:26:00	_YazZin_	Me ha gustado un vídeo de @YouTube (https://t.co/hnZr2q8WEv - Investigación de accidente horizonte profundo).
40721	1047287648782635008	2018-10-02 19:50:07	__Agnelli	@camilofacellif Después del accidente hago todo al revés, no se te olvide jajaja💔
35748	1046911963480166400	2018-10-01 18:57:17	__Areo__	Yo dizque todo afanado en un hijueputa sitp teto como media hora y no hay clase?Es enserio catrehijueputas?
20133	1074501616085188609	2018-12-16 22:08:43	___Madrigal	@TransMilenio Buenas noches, mañana hasta que hora hay servicio?. Gracias
20148	1050076761998921729	2018-10-10 12:33:04	__inefable02	Lizcano en la marcha enviándome audios es un parche completo.😁
20156	1050006473206566912	2018-10-10 07:53:46	_anelimm	Ya se escucha musiquita en la universidad, qué emoción esta marcha! :3
20211	1064172097478553600	2018-11-18 10:02:54	a_writter_	#EnLaConstituciónDeMacías Los uribistas podrán pedir el asiento rojo en Transmilenio.
40752	1051966132528275456	2018-10-15 17:40:45	acciontecnica	Según @DNP_Colombia en el 98.8% de los registros de @PoliciaColombia buscando drogas en 2015, incautaron tan solo el 3.3% del total anual. 172mil operaciones con mínimo impacto en tráfico, consumo y finanzas. @ObservDrogasCo @MinjusticiaCo@mindefensahttps://t.co/76oxq0o4KA
20274	1049982158960558081	2018-10-10 06:17:09	acostajaime	Una propuesta muy racional por lo tanto la acompaño. Apoyo marcha de hoy de los estudiantes en toda Colombia. https://t.co/dRSXc4tBZS
20536	1058913357942714368	2018-11-03 21:46:32	alejopijao94	@mimamadecia @manolitosalazar @TransMilenio Ve que raro me sorprende que está mal informada por qué recientemente en Santiago de chile estranaron más de 100 buses eléctricos para la empresa Transantiago y en Medellín ya está en adjudicación de buses eléctricos del metro plus.
20539	1050079293336944641	2018-10-10 12:43:07	alejopijao94	@Violencio_Rivas Tal así que por vago no pude ir a la marcha y ese día de marchas ese SENA era un cementerio.
20565	1046740002674286593	2018-10-01 07:33:58	alexfrancogomez	@TransMilenio cuando piensan acabar con los vendedores ambulantes y cantantes que ahora asistan el sistema?
20570	1063454960095059968	2018-11-16 10:33:15	alexgomezest	Cinco infiltrados de la policía en la marcha estudiantil en Bogotá - Las2orillas https://t.co/53ZsAmIoqS
20576	1063620144755294208	2018-11-16 21:29:38	alexis_valero	@jcamilocl @fedecarpa @fdbedout @IvanDuque Por el hueco fiscal que dejó el gbno Uribe?
20647	1071449034219511810	2018-12-08 11:58:50	alsidero	@EnriquePenalosa y sus amigos en la @Bogota todos Picaros, Corruptos, Ladrones.....https://t.co/FkI56z4PY0
40844	1052926939667857408	2018-10-18 09:18:39	amartiu	@WRadioColombia Por supuesto que sí y además cumplir con todas las normas del tránsito de automotores y respetar al de a pié.
20775	1071576804626960385	2018-12-08 20:26:33	ancnz_	y cerca de donde estaban lanzando pólvora había una revuelta en transmilenio. https://t.co/3Dvb3kOw7n
20778	1048677590884655104	2018-10-06 15:53:15	andersonferlord	@retrino @TransMilenio @Jennyferpbn por favor 0 escándalos jajajajajaja
20945	1050093393546805248	2018-10-10 13:39:09	andresvegaceet	@Bogota @EnriquePenalosa @EnriquePenalosa no habla #ConLaVerdad , muchos estamos cansados que experimenté con Bogotá, @TransMilenio  no es la solución, metro elevado como lo plantea tampoco.
20961	1067558517387788288	2018-11-27 18:19:19	andrexramirez	¡Prepárese! Así será la jornada de marchas este miércoles https://t.co/BLyTFmhGMO
21237	1059790071757500417	2018-11-06 07:50:17	ashima7	@juaneslewin Y el mal llamado SITP provisional? Cuya salida acaba de prorrogarse por un año más. El alargue del alargue del transporte público colectivo tradicional, con todas las falencias de un esquema con escaso control.
21246	1071901417886105602	2018-12-09 17:56:27	astrosvd	Esto ya va a comenzar !!!   El último capítulo del año de #YongaritmoYLosPolinomios https://t.co/jToxRy4v8Z @yongaritmo @UNTelevision @VRI_UN @DIEB_UN @FCienciasUNALco @datorresg1977 @Extension_UN @TiempodeCiencia @TodoEsCienciaCo @TransMilenio
